network_id node_id idk1 idk2
9926 8865 7 0
9927 750278 66 0
9928 781862 1 0
9929 1117552 58 0
9930 26311 58 0
9931 135590 18 0
9932 1110569 56 0
9933 21355 15 0
9934 1139527 24 0
9935 1138297 50 0
9936 9360 59 0
9937 164 12 0
9938 832303 61 0
9939 222342 18 0
9940 205854 53 0
9941 201582 41 0
9942 1135655 41 0
9943 1108713 35 0
9944 1131549 7 0
9945 1127430 7 0
9946 663573 55 0
9947 205199 8 0
9948 411766 1 0
9949 1057943 56 0
9950 1123602 4 0
9951 1154211 2 0
9952 1117601 18 0
9953 44231 17 0
9954 1114890 62 0
9955 108744 26 0
9956 693861 56 0
9957 652991 36 0
9958 1111313 61 0
9959 1117077 58 0
9960 1117635 58 0
9961 1153963 70 0
9962 105919 54 0
9963 1113370 60 0
9964 763489 45 0
9965 39310 60 0
9966 1132509 56 0
9967 617923 11 0
9968 25541 2 0
9969 834448 47 0
9970 68568 37 0
9971 1105327 35 0
9972 1118210 70 0
9973 141342 7 0
9974 105672 16 0
9975 1123575 5 0
9976 1121032 41 0
9977 889165 27 0
9978 660329 60 0
9979 1109374 58 0
9980 1138970 12 0
9981 195384 68 0
9982 1894 26 0
9983 1103796 15 0
9984 25413 11 0
9985 183244 16 0
9986 1104874 15 0
9987 633959 46 0
9988 1126620 15 0
9989 1152875 21 0
9990 1152959 8 0
9991 1106949 14 0
9992 1112604 16 0
9993 1152710 14 0
9994 185373 56 0
9995 730339 46 0
9996 56347 26 0
9997 1133945 63 0
9998 802815 19 0
9999 50381 12 0
10000 575402 7 0
10001 1109340 61 0
10002 1140648 61 0
10003 4640 52 0
10004 1132214 36 0
10005 1135234 55 0
10006 1139570 39 0
10007 1129222 1 0
10008 689152 8 0
10009 51991 31 0
10010 609658 4 0
10011 28806 19 0
10012 1113893 15 0
10013 644363 9 0
10014 372685 17 0
10015 1139414 41 0
10016 1112103 57 0
10017 849147 18 0
10018 1119413 14 0
10019 510874 41 0
10020 116725 24 0
10021 401807 30 0
10022 847596 16 0
10023 1138136 36 0
10024 1128319 7 0
10025 1105698 9 0
10026 6130 8 0
10027 93755 12 0
10028 1128754 19 0
10029 1138519 4 0
10030 28613 30 0
10031 1015726 58 0
10032 138987 1 0
10033 7362 17 0
10034 1153140 56 0
10035 1153638 58 0
10036 171981 65 0
10037 1125082 7 0
10038 306833 62 0
10039 1109353 69 0
10040 1138513 20 0
10041 542714 27 0
10042 1123472 5 0
10043 239800 12 0
10044 157809 4 0
10045 239384 48 0
10046 11914 17 0
10047 643183 18 0
10048 12194 12 0
10049 28611 29 0
10050 1133889 48 0
10051 1112784 27 0
10052 1152186 60 0
10053 1137170 22 0
10054 102058 30 0
10055 683445 9 0
10056 8568 61 0
10057 12150 38 0
10058 605606 21 0
10059 1882 60 0
10060 465857 64 0
10061 8793 15 0
10062 1134277 30 0
10063 1154401 64 0
10064 1031453 8 0
10065 1111832 15 0
10066 696343 8 0
10067 1154104 18 0
10068 1119071 36 0
10069 300201 10 0
10070 376333 13 0
10071 1135462 69 0
10072 1102873 8 0
10073 1018659 41 0
10074 1138681 24 0
10075 1047510 14 0
10076 110431 15 0
10077 591604 17 0
10078 652140 39 0
10079 13817 28 0
10080 1127670 64 0
10081 197268 36 0
10082 73644 31 0
10083 617373 42 0
10084 68567 37 0
10085 1153472 30 0
10086 494170 55 0
10087 1116985 55 0
10088 628859 6 0
10089 6140 60 0
10090 1154454 37 0
10091 202522 9 0
10092 1138985 68 0
10093 741803 13 0
10094 156668 36 0
10095 1153979 33 0
10096 373054 36 0
10097 1104229 20 0
10098 1123572 68 0
10099 134060 12 0
10100 1132593 32 0
10101 1110570 21 0
10102 1138373 4 0
10103 1120669 24 0
10104 790552 41 0
10105 1152866 44 0
10106 5567 60 0
10107 64946 30 0
10108 566856 45 0
10109 1152849 18 0
10110 13242 26 0
10111 7327 21 0
10112 1128229 55 0
10113 12375 16 0
10114 835144 18 0
10115 1152078 32 0
10116 857901 5 0
10117 1130906 1 0
10118 136800 1 0
10119 1008685 36 0
10120 1130981 64 0
10121 44635 65 0
10122 688417 55 0
10123 643118 25 0
10124 1104569 11 0
10125 800648 5 0
10126 1103962 67 0
10127 75266 18 0
10128 610702 18 0
10129 160877 66 0
10130 134219 7 0
10131 1103258 23 0
10132 1105962 32 0
10133 1152702 60 0
10134 1114305 70 0
10135 848843 28 0
10136 1007409 62 0
10137 24144 15 0
10138 663510 17 0
10139 5963 2 0
10140 1124430 11 0
10141 434462 60 0
10142 157761 12 0
10143 463825 12 0
10144 887 7 0
10145 444959 6 0
10146 5316 55 0
10147 1152844 7 0
10148 1126769 15 0
10149 72805 11 0
10150 1140903 32 0
10151 16214 2 0
10152 16521 3 0
10153 2142 36 0
10154 1128017 55 0
10155 1135904 48 0
10156 192020 54 0
10157 63497 2 0
10158 1114859 4 0
10159 28473 10 0
10160 9207 55 0
10161 1106581 70 0
10162 1126592 58 0
10163 482959 20 0
10164 594649 7 0
10165 1153830 18 0
10166 1128407 6 0
10167 7953 30 0
10168 1113636 62 0
10169 1136590 60 0
10170 1135223 35 0
10171 1153526 55 0
10172 490528 24 0
10173 1102721 15 0
10174 1117763 11 0
10175 1137241 15 0
10176 58650 20 0
10177 1119831 18 0
10178 675992 56 0
10179 1141182 54 0
10180 860080 62 0
10181 50971 3 0
10182 5305 55 0
10183 1136053 49 0
10184 1123521 1 0
10185 245055 16 0
10186 804323 70 0
10187 1140244 30 0
10188 1114295 54 0
10189 1117545 68 0
10190 16 30 0
10191 733541 16 0
10192 829999 14 0
10193 214290 63 0
10194 1154817 56 0
10195 1140338 16 0
10196 452 62 0
10197 161094 44 0
10198 118924 18 0
10199 95151 60 0
10200 210555 17 0
10201 682518 1 0
10202 8230 47 0
10203 244263 68 0
10204 1107956 45 0
10205 37831 24 0
10206 3608 17 0
10207 1153702 1 0
10208 21560 43 0
10209 1152544 47 0
10210 47682 8 0
10211 1114611 9 0
10212 59224 29 0
10213 1131178 18 0
10214 660303 60 0
10215 22112 53 0
10216 1137192 37 0
10217 710982 44 0
10218 52657 48 0
10219 75708 21 0
10220 169488 35 0
10221 1153628 13 0
10222 1116831 2 0
10223 1154574 4 0
10224 3286 53 0
10225 64033 55 0
10226 1153863 5 0
10227 110187 9 0
10228 168985 31 0
10229 644427 9 0
10230 136872 67 0
10231 1153230 68 0
10232 1120069 63 0
10233 1135094 16 0
10234 500549 5 0
10235 341131 63 0
10236 1110713 57 0
10237 1153133 5 0
10238 241516 55 0
10239 832638 19 0
10240 84102 54 0
10241 1136682 65 0
10242 723559 48 0
10243 166558 23 0
10244 1129243 10 0
10245 126359 60 0
10246 2219 36 0
10247 1132163 26 0
10248 1123496 46 0
10249 11695 17 0
10250 1139549 22 0
10251 179279 60 0
10252 10596 18 0
10253 1154039 1 0
10254 863866 30 0
10255 141868 6 0
10256 1128324 12 0
10257 83208 47 0
10258 1103919 5 0
10259 1136304 12 0
10260 1133929 57 0
10261 505888 35 0
10262 4274 6 0
10263 2941 30 0
10264 1131986 46 0
10265 11408 1 0
10266 1117726 15 0
10267 133458 24 0
10268 1138923 13 0
10269 651582 36 0
10270 74506 62 0
10271 1153043 16 0
10272 595808 36 0
10273 2378 42 0
10274 585568 58 0
10275 663487 61 0
10276 544929 46 0
10277 666871 26 0
10278 107019 10 0
10279 1109105 27 0
10280 60291 60 0
10281 395024 1 0
10282 1136180 50 0
10283 899061 17 0
10284 1115677 8 0
10285 128383 6 0
10286 41409 59 0
10287 22117 33 0
10288 1153675 58 0
10289 97749 55 0
10290 1121389 60 0
10291 540146 15 0
10292 1126988 16 0
10293 769827 60 0
10294 1123447 23 0
10295 372269 4 0
10296 1102646 8 0
10297 1153748 4 0
10298 14373 27 0
10299 749697 64 0
10300 228761 23 0
10301 85815 69 0
10302 769322 46 0
10303 851405 60 0
10304 775406 46 0
10305 950052 8 0
10306 1106278 4 0
10307 1115482 44 0
10308 1109153 6 0
10309 1133441 1 0
10310 84279 36 0
10311 390693 8 0
10312 61056 70 0
10313 125633 60 0
10314 114709 19 0
10315 94810 18 0
10316 51180 12 0
10317 1136881 66 0
10318 24974 8 0
10319 134314 9 0
10320 620610 42 0
10321 1114914 53 0
10322 1153265 7 0
10323 75370 14 0
10324 155075 55 0
10325 1116657 18 0
10326 1154324 64 0
10327 78907 29 0
10328 14759 53 0
10329 1013920 55 0
10330 1109380 17 0
10331 92767 34 0
10332 1114706 5 0
10333 15055 62 0
10334 86277 54 0
10335 41397 58 0
10336 42743 64 0
10337 1110230 18 0
10338 1104285 58 0
10339 1153424 46 0
10340 839563 56 0
10341 1129481 69 0
10342 509233 12 0
10343 49605 64 0
10344 4610 35 0
10345 1132827 1 0
10346 1103427 30 0
10347 1137070 46 0
10348 46952 61 0
10349 1114687 60 0
10350 271770 17 0
10351 779848 70 0
10352 286611 67 0
10353 39471 14 0
10354 1103786 56 0
10355 768848 65 0
10356 60027 24 0
10357 113093 68 0
10358 201046 58 0
10359 601127 29 0
10360 7297 8 0
10361 1131000 68 0
10362 369896 46 0
10363 1131370 21 0
10364 721641 26 0
10365 73503 22 0
10366 18217 30 0
10367 1154380 1 0
10368 31322 16 0
10369 1125503 56 0
10370 1117307 58 0
10371 337284 50 0
10372 28287 10 0
10373 1120855 70 0
10374 1110305 13 0
10375 1138322 15 0
10376 984 23 0
10377 1139908 62 0
10378 100918 65 0
10379 80106 3 0
10380 1110694 4 0
10381 657273 33 0
10382 1124280 60 0
10383 875933 70 0
10384 1105658 13 0
10385 855957 70 0
10386 14216 63 0
10387 1136081 60 0
10388 1154772 66 0
10389 1153824 4 0
10390 1138720 55 0
10391 1138116 36 0
10392 797313 36 0
10393 708483 2 0
10394 13556 62 0
10395 4524 53 0
10396 1125185 17 0
10397 679424 63 0
10398 620349 61 0
10399 589869 9 0
10400 16463 8 0
10401 254413 15 0
10402 1102988 33 0
10403 845197 62 0
10404 1115019 23 0
10405 1136305 53 0
10406 158279 18 0
10407 90655 8 0
10408 898166 41 0
10409 1103979 8 0
10410 13032 62 0
10411 1104055 12 0
10412 367578 55 0
10413 129465 63 0
10414 899369 55 0
10415 1153755 15 0
10416 226666 62 0
10417 2149 36 0
10418 241446 18 0
10419 51226 18 0
10420 65335 69 0
10421 1135783 69 0
10422 33173 18 0
10423 1154582 64 0
10424 13255 54 0
10425 52019 61 0
10426 1128911 17 0
10427 1141372 62 0
10428 4335 9 0
10429 105057 12 0
10430 8687 11 0
10431 1140258 37 0
10432 33465 44 0
10433 577707 15 0
10434 1904 26 0
10435 366661 66 0
10436 26799 26 0
10437 10430 6 0
10438 109198 56 0
10439 482500 20 0
10440 1136863 46 0
10441 37708 33 0
10442 5483 62 0
10443 604646 42 0
10444 9899 63 0
10445 1109219 61 0
10446 1110202 6 0
10447 6378 10 0
10448 627219 35 0
10449 585123 19 0
10450 15050 62 0
10451 820004 68 0
10452 1109404 16 0
10453 118767 62 0
10454 1139362 8 0
10455 776525 58 0
10456 1153759 4 0
10457 700862 9 0
10458 615487 60 0
10459 814036 55 0
10460 46610 15 0
10461 268002 56 0
10462 395553 8 0
10463 633030 64 0
10464 577099 4 0
10465 1104665 62 0
10466 1130490 36 0
10467 112624 62 0
10468 1115372 2 0
10469 2936 60 0
10470 300713 56 0
10471 1154041 8 0
10472 1103773 15 0
10473 1110283 9 0
10474 1126354 38 0
10475 49660 12 0
10476 1130929 8 0
10477 41814 68 0
10478 104869 40 0
10479 1134158 50 0
10480 1120665 55 0
10481 18163 65 0
10482 605506 7 0
10483 1135433 55 0
10484 140767 46 0
10485 593210 7 0
10486 869912 61 0
10487 1104891 26 0
10488 1136966 46 0
10489 1154521 19 0
10490 59971 40 0
10491 4740 26 0
10492 2695 8 0
10493 2436 3 0
10494 607149 24 0
10495 906862 46 0
10496 20236 55 0
10497 1121713 63 0
10498 195715 57 0
10499 6639 11 0
10500 109210 48 0
10501 1135286 20 0
10502 24966 12 0
10503 53742 62 0
10504 1108108 11 0
10505 1135495 56 0
10506 1131345 8 0
10507 156935 18 0
10508 1124292 32 0
10509 86016 1 0
10510 1114837 18 0
10511 72861 61 0
10512 459206 7 0
10513 11998 61 0
10514 248258 24 0
10515 6567 31 0
10516 1113102 62 0
10517 1119550 49 0
10518 380323 4 0
10519 1114045 60 0
10520 1122862 30 0
10521 1102809 4 0
10522 1115779 18 0
10523 1105129 15 0
10524 1117872 46 0
10525 149777 18 0
10526 630036 15 0
10527 1154749 31 0
10528 700049 45 0
10529 67712 48 0
10530 1110256 12 0
10531 1140902 58 0
10532 482530 20 0
10533 539132 14 0
10534 635692 1 0
10535 1062151 27 0
10536 1136581 48 0
10537 1010751 55 0
10538 147815 1 0
10539 1138067 21 0
10540 1134228 44 0
10541 37312 2 0
10542 296751 4 0
10543 90893 6 0
10544 1111753 54 0
10545 650448 52 0
10546 1154177 24 0
10547 1132432 48 0
10548 1106105 18 0
10549 1154308 22 0
10550 110518 16 0
10551 3391 60 0
10552 1131595 19 0
10553 1110409 18 0
10554 52323 58 0
10555 823266 4 0
10556 1110179 10 0
10557 1888 60 0
10558 83693 4 0
10559 690940 62 0
10560 752158 48 0
10561 1104919 62 0
10562 13820 20 0
10563 1125501 38 0
10564 804366 68 0
10565 1152204 70 0
10566 94109 55 0
10567 1153961 58 0
10568 184757 36 0
10569 29008 58 0
10570 97645 7 0
10571 61151 26 0
10572 1138027 6 0
10573 1102946 1 0
10574 521251 6 0
10575 9354 58 0
10576 114811 17 0
10577 822546 58 0
10578 1154126 8 0
10579 155445 43 0
10580 1153902 36 0
10581 1153413 63 0
10582 50735 2 0
10583 136849 46 0
10584 1108485 40 0
10585 1137212 1 0
10586 1121523 39 0
10587 289945 8 0
10588 561611 9 0
10589 582461 12 0
10590 46608 46 0
10591 1137280 48 0
10592 1138994 64 0
10593 595193 7 0
10594 22229 7 0
10595 51525 27 0
10596 1152192 62 0
10597 240829 53 0
10598 2080 58 0
10599 1131158 45 0
10600 433945 54 0
10601 1119382 24 0
10602 182094 7 0
10603 1113942 7 0
10604 195728 20 0
10605 1117390 55 0
10606 253946 36 0
10607 1104025 62 0
10608 15456 18 0
10609 1154032 35 0
10610 270973 60 0
10611 189712 9 0
10612 755424 18 0
10613 681779 56 0
10614 150212 35 0
10615 1111069 4 0
10616 12717 64 0
10617 93529 1 0
10618 175619 60 0
10619 1107475 70 0
10620 8144 27 0
10621 605454 7 0
10622 86394 41 0
10623 541545 57 0
10624 47182 58 0
10625 1136101 62 0
10626 1119866 66 0
10627 295059 29 0
10628 333291 15 0
10629 827123 36 0
10630 512473 41 0
10631 1128356 14 0
10632 1105082 48 0
10633 1146389 35 0
10634 1136342 7 0
10635 1109322 70 0
10636 45270 18 0
10637 733660 8 0
10638 1137264 46 0
10639 37258 28 0
10640 1131532 15 0
10641 75843 65 0
10642 1121376 53 0
10643 15975 68 0
10644 1124384 60 0
10645 37183 18 0
10646 9618 27 0
10647 1118391 15 0
10648 1115544 62 0
10649 2147 36 0
10650 1154697 28 0
10651 1114398 8 0
10652 782082 50 0
10653 5216 58 0
10654 1110633 3 0
10655 103984 15 0
10656 1130011 61 0
10657 87022 59 0
10658 705728 44 0
10659 610064 18 0
10660 706251 4 0
10661 574462 7 0
10662 1107095 11 0
10663 273949 12 0
10664 1117434 52 0
10665 105753 61 0
10666 872934 17 0
10667 5042 53 0
10668 1132236 13 0
10669 739348 19 0
10670 1122406 58 0
10671 62976 58 0
10672 768741 4 0
10673 376947 13 0
10674 13498 54 0
10675 791015 1 0
10676 123312 36 0
10677 17555 8 0
10678 1153626 24 0
10679 1153037 70 0
10680 642827 9 0
10681 1103198 18 0
10682 1108830 55 0
10683 369299 61 0
10684 822987 60 0
10685 1129580 62 0
10686 1153637 17 0
10687 852503 22 0
10688 1124975 41 0
10689 167670 9 0
10690 206259 10 0
10691 230084 61 0
10692 1118658 12 0
10693 13207 1 0
10694 1129681 7 0
10695 1107834 15 0
10696 1120458 4 0
10697 26143 13 0
10698 1139154 46 0
10699 628668 10 0
10700 1135663 24 0
10701 1119642 60 0
10702 247474 6 0
10703 19185 14 0
10704 436206 67 0
10705 459635 17 0
10706 67893 14 0
10707 47124 65 0
10708 1105666 14 0
10709 1130405 14 0
10710 1104993 15 0
10711 1139296 24 0
10712 2537 62 0
10713 185913 4 0
10714 800833 2 0
10715 63253 35 0
10716 1107510 15 0
10717 1114184 8 0
10718 1127531 41 0
10719 15701 13 0
10720 754118 18 0
10721 860027 18 0
10722 3919 21 0
10723 4144 2 0
10724 45844 67 0
10725 386846 24 0
10726 46666 58 0
10727 1123170 67 0
10728 52218 62 0
10729 1153286 35 0
10730 228772 17 0
10731 679022 60 0
10732 1116377 1 0
10733 36162 9 0
10734 128 10 0
10735 643258 15 0
10736 1102560 32 0
10737 1108025 58 0
10738 1154413 46 0
10739 319858 41 0
10740 43980 61 0
10741 147039 30 0
10742 73756 48 0
10743 38329 48 0
10744 78009 68 0
10745 110174 14 0
10746 25852 19 0
10747 881040 36 0
10748 13514 62 0
10749 139676 36 0
10750 585675 55 0
10751 1153075 68 0
10752 1111718 3 0
10753 325680 62 0
10754 1153803 14 0
10755 101145 13 0
10756 1119294 66 0
10757 428782 17 0
10758 441996 10 0
10759 1134039 44 0
10760 20106 27 0
10761 494319 58 0
10762 1154671 60 0
10763 572072 13 0
10764 817353 55 0
10765 794582 54 0
10766 742501 58 0
10767 644494 9 0
10768 1106852 24 0
10769 644537 65 0
10770 57440 60 0
10771 102252 58 0
10772 598851 15 0
10773 13212 8 0
10774 370251 70 0
10775 765677 61 0
10776 1114388 12 0
10777 1136713 60 0
10778 1133194 60 0
10779 508536 5 0
10780 1116647 3 0
10781 1110456 4 0
10782 375028 33 0
10783 1108905 62 0
10784 1108146 33 0
10785 1154457 37 0
10786 1137296 17 0
10787 4113 63 0
10788 1153477 67 0
10789 730744 19 0
10790 4570 30 0
10791 298575 53 0
10792 15819 19 0
10793 755896 46 0
10794 1152369 55 0
10795 1128560 26 0
10796 734798 20 0
10797 1153948 60 0
10798 310417 61 0
10799 1125492 7 0
10800 898054 14 0
10801 567005 8 0
10802 1153857 13 0
10803 461663 60 0
10804 706877 58 0
10805 1132683 23 0
10806 1106957 55 0
10807 1105966 41 0
10808 171019 46 0
10809 15453 18 0
10810 66566 7 0
10811 1104243 8 0
10812 44949 70 0
10813 12197 12 0
10814 1138744 19 0
10815 14860 62 0
10816 1152357 23 0
10817 482479 20 0
10818 479032 62 0
10819 1123961 63 0
10820 1131470 6 0
10821 160037 36 0
10822 150871 2 0
10823 179302 27 0
10824 12614 33 0
10825 617432 60 0
10826 167205 11 0
10827 65476 19 0
10828 3166 58 0
10829 107826 18 0
10830 1021119 1 0
10831 710655 64 0
10832 216848 53 0
10833 1106186 19 0
10834 24433 48 0
10835 61833 48 0
10836 510718 9 0
10837 6360 1 0
10838 26462 70 0
10839 57948 12 0
10840 1134708 57 0
10841 59603 44 0
10842 361815 69 0
10843 1052434 14 0
10844 48879 30 0
10845 42250 30 0
10846 71544 58 0
10847 1125180 17 0
10848 57767 41 0
10849 1116231 4 0
10850 1152564 6 0
10851 1134107 30 0
10852 663141 70 0
10853 1122413 55 0
10854 1129624 7 0
10855 14984 14 0
10856 5847 62 0
10857 79150 9 0
10858 4833 1 0
10859 30895 12 0
10860 69013 55 0
10861 1152431 44 0
10862 1154641 14 0
10863 628667 10 0
10864 8244 67 0
10865 31824 62 0
10866 78783 15 0
10867 1154332 65 0
10868 1115556 18 0
10869 675931 61 0
10870 1132485 30 0
10871 1102651 13 0
10872 125625 31 0
10873 1131348 8 0
10874 1140045 8 0
10875 1132298 15 0
10876 1153429 26 0
10877 6436 70 0
10878 1102882 55 0
10879 1129931 68 0
10880 548141 46 0
10881 35314 4 0
10882 687568 1 0
10883 1115601 53 0
10884 141125 60 0
10885 1133512 67 0
10886 1110289 58 0
10887 5571 62 0
10888 1106310 52 0
10889 1154800 33 0
10890 39985 58 0
10891 1130802 46 0
10892 578646 7 0
10893 828497 4 0
10894 22183 70 0
10895 1139475 18 0
10896 31083 12 0
10897 23096 30 0
10898 192381 69 0
10899 18800 30 0
10900 25467 58 0
10901 1153734 67 0
10902 1153527 48 0
10903 21512 34 0
10904 1152213 15 0
10905 934175 48 0
10906 712928 31 0
10907 1137824 13 0
10908 1126582 55 0
10909 1107632 14 0
10910 503164 24 0
10911 248095 13 0
10912 842701 61 0
10913 1154747 58 0
10914 1120497 1 0
10915 628751 8 0
10916 566253 66 0
10917 1127209 41 0
10918 157029 41 0
10919 84159 58 0
10920 60168 62 0
10921 133553 8 0
10922 1153046 62 0
10923 1152256 5 0
10924 141658 36 0
10925 942 6 0
10926 79448 36 0
10927 133201 14 0
10928 1109620 15 0
10929 553534 15 0
10930 16124 35 0
10931 1152088 28 0
10932 1114424 60 0
10933 92172 58 0
10934 455711 62 0
10935 629462 14 0
10936 689611 11 0
10937 264 16 0
10938 187666 18 0
10939 734724 19 0
10940 32924 9 0
10941 1111541 70 0
10942 61382 17 0
10943 964248 9 0
10944 215594 5 0
10945 637739 62 0
10946 1327 62 0
10947 1117311 17 0
10948 1124867 20 0
10949 200425 1 0
10950 24423 62 0
10951 822106 14 0
10952 1118225 4 0
10953 5869 8 0
10954 1131749 7 0
10955 847919 34 0
10956 1106166 61 0
10957 86972 35 0
10958 1135978 46 0
10959 126180 65 0
10960 146889 66 0
10961 1152779 63 0
10962 139360 48 0
10963 345998 1 0
10964 8808 55 0
10965 336971 17 0
10966 1127558 9 0
10967 698338 67 0
10968 754833 49 0
10969 696913 48 0
10970 5064 6 0
10971 34841 18 0
10972 1127695 64 0
10973 9802 26 0
10974 1130903 15 0
10975 627 17 0
10976 872696 59 0
10977 22615 15 0
10978 1152428 36 0
10979 401302 58 0
10980 476951 70 0
10981 323422 33 0
10982 73463 58 0
10983 555582 18 0
10984 714879 9 0
10985 1120112 56 0
10986 1103656 48 0
10987 346103 18 0
10988 1104637 56 0
10989 1153938 10 0
10990 23027 39 0
10991 1122370 58 0
10992 1103881 55 0
10993 1138251 46 0
10994 1113558 64 0
10995 754699 46 0
10996 1122114 8 0
10997 1153395 63 0
10998 114631 14 0
10999 1127455 41 0
11000 165130 58 0
11001 1130660 5 0
11002 131042 8 0
11003 38480 10 0
11004 52619 60 0
11005 1008661 66 0
11006 34774 61 0
11007 1135400 16 0
11008 1125728 23 0
11009 1153173 46 0
11010 2301 36 0
11011 1114048 70 0
11012 1153978 44 0
11013 7841 62 0
11014 50693 58 0
11015 1130673 4 0
11016 1123239 8 0
11017 1134232 55 0
11018 1131557 7 0
11019 146990 15 0
11020 1108297 28 0
11021 1123725 62 0
11022 1127741 67 0
11023 62324 15 0
11024 310313 59 0
11025 7467 65 0
11026 21610 69 0
11027 145291 22 0
11028 1125191 27 0
11029 1109422 68 0
11030 123582 69 0
11031 1114895 25 0
11032 1108185 52 0
11033 1125411 41 0
11034 1153443 63 0
11035 577487 53 0
11036 134128 10 0
11037 109203 56 0
11038 48066 12 0
11039 25472 66 0
11040 933684 63 0
11041 105942 66 0
11042 27644 61 0
11043 1154347 55 0
11044 209780 36 0
11045 87006 5 0
11046 20123 15 0
11047 89475 5 0
11048 1132737 36 0
11049 65947 36 0
11050 492380 24 0
11051 1109816 60 0
11052 91819 55 0
11053 10113 60 0
11054 734595 70 0
11055 160456 64 0
11056 1135146 5 0
11057 1129572 8 0
11058 157190 34 0
11059 1105433 9 0
11060 4626 52 0
11061 1137887 51 0
11062 1106905 8 0
11063 966239 63 0
11064 462412 70 0
11065 1154569 27 0
11066 642391 58 0
11067 38469 1 0
11068 1139641 29 0
11069 712930 2 0
11070 3540 60 0
11071 44537 15 0
11072 851707 16 0
11073 63335 14 0
11074 1126135 67 0
11075 388761 60 0
11076 7802 68 0
11077 675649 8 0
11078 262331 51 0
11079 88449 58 0
11080 778391 65 0
11081 703305 41 0
11082 1121146 64 0
11083 58552 8 0
11084 15087 60 0
11085 91852 6 0
11086 1127300 18 0
11087 1125460 31 0
11088 259772 6 0
11089 1105823 68 0
11090 288306 60 0
11091 1115209 16 0
11092 1129547 24 0
11093 1107455 10 0
11094 210351 58 0
11095 1129158 15 0
11096 2289 36 0
11097 264985 49 0
11098 1043687 41 0
11099 714975 9 0
11100 437703 27 0
11101 119032 62 0
11102 75386 16 0
11103 1126913 26 0
11104 1135406 8 0
11105 218682 6 0
11106 9157 62 0
11107 88809 14 0
11108 643003 9 0
11109 57949 18 0
11110 239810 6 0
11111 1132640 39 0
11112 810547 58 0
11113 1107452 44 0
11114 1113459 10 0
11115 148261 14 0
11116 206524 11 0
11117 1135758 15 0
11118 1152206 12 0
11119 13226 26 0
11120 1116328 8 0
11121 73972 6 0
11122 1122177 3 0
11123 105341 19 0
11124 1106051 2 0
11125 73797 66 0
11126 503484 56 0
11127 14146 64 0
11128 1152993 70 0
11129 42221 12 0
11130 1103653 4 0
11131 1125402 9 0
11132 20592 8 0
11133 100253 58 0
11134 604017 35 0
11135 71171 14 0
11136 172503 13 0
11137 1117605 41 0
11138 1154655 30 0
11139 858871 31 0
11140 63314 15 0
11141 100477 34 0
11142 1153711 68 0
11143 768662 70 0
11144 5966 7 0
11145 1152187 55 0
11146 1117833 6 0
11147 54618 21 0
11148 712139 44 0
11149 1109316 39 0
11150 939251 66 0
11151 6155 10 0
11152 1129933 24 0
11153 429190 61 0
11154 843312 28 0
11155 508146 67 0
11156 103222 35 0
11157 598283 9 0
11158 60345 32 0
11159 1135103 60 0
11160 1131607 9 0
11161 601462 7 0
11162 57458 13 0
11163 2504 58 0
11164 13043 60 0
11165 110300 59 0
11166 1130630 21 0
11167 108219 67 0
11168 19486 13 0
11169 242188 17 0
11170 1117982 24 0
11171 3175 40 0
11172 609397 26 0
11173 790829 53 0
11174 36131 9 0
11175 116998 58 0
11176 195635 67 0
11177 114785 46 0
11178 109393 65 0
11179 1108263 62 0
11180 1117768 64 0
11181 1153576 27 0
11182 743 30 0
11183 1136199 46 0
11184 471188 41 0
11185 204660 3 0
11186 1109570 46 0
11187 1104296 31 0
11188 752793 46 0
11189 1107964 46 0
11190 666971 27 0
11191 4983 7 0
11192 100033 5 0
11193 157295 70 0
11194 827219 64 0
11195 1153982 62 0
11196 83581 4 0
11197 8921 57 0
11198 57250 64 0
11199 1139821 28 0
11200 1152340 14 0
11201 11440 55 0
11202 40244 14 0
11203 268299 62 0
11204 694828 56 0
11205 386592 36 0
11206 6851 14 0
11207 733415 16 0
11208 1120082 33 0
11209 257212 54 0
11210 1103983 8 0
11211 187817 29 0
11212 134865 4 0
11213 1110237 14 0
11214 1154286 67 0
11215 672073 36 0
11216 92776 34 0
11217 660247 58 0
11218 1136648 46 0
11219 203082 17 0
11220 23448 8 0
11221 218436 58 0
11222 1105268 19 0
11223 26570 60 0
11224 1118911 34 0
11225 222847 58 0
11226 1106514 18 0
11227 1133740 41 0
11228 1110448 23 0
11229 12199 12 0
11230 385251 12 0
11231 207517 2 0
11232 295424 40 0
11233 156690 31 0
11234 203597 41 0
11235 1103820 14 0
11236 1127374 18 0
11237 1103144 22 0
11238 151987 15 0
11239 1464 4 0
11240 20584 8 0
11241 103878 18 0
11242 611909 11 0
11243 144428 24 0
11244 254536 34 0
11245 1107847 24 0
11246 1140276 16 0
11247 219050 64 0
11248 431906 15 0
11249 76872 46 0
11250 566240 1 0
11251 1152976 4 0
11252 28809 19 0
11253 1119506 64 0
11254 409255 8 0
11255 52810 4 0
11256 73444 60 0
11257 1154249 29 0
11258 19804 3 0
11259 252456 48 0
11260 444630 61 0
11261 1124041 15 0
11262 1104258 8 0
11263 1137440 70 0
11264 117391 53 0
11265 1103221 9 0
11266 316226 13 0
11267 1139301 30 0
11268 45712 56 0
11269 1133126 19 0
11270 26059 15 0
11271 1109053 16 0
